"conferenceId","Team ID","Team Market","position","Player Height","Class Year","playerId","jerseyNum","fullName","Games Started","Games Played","Minutes Played","Assist Pct","Assist Pct %ile","Assist Ratio","Assist Ratio %ile","Turnover Pct","Turnover Pct %ile","Ast/Tov Ratio","Ast/Tov Ratio %ile","Usage Pct","Usage Pct %ile","True Shooting %","True Shooting % %ile","2-Point Pct","2-Point Pct %ile","3-Point Pct","3-Point Pct %ile","Free Throw Pct","Free Throw Pct %ile","Off Rebound Pct","Off Rebound Pct %ile","FT Attempt Rate","FT Attempt Rate %ile","3-Point Att Rate","3-Point Att Rate %ile"
"61","103940","Montana","F","79","Freshman","2538894","24","Kenyon Aguino","30","30","713.49","0.12249","0.81","0.15679","0.81","0.1405","0.55","1.32353","0.81","0.17694","0.52","0.61779","0.77","0.6069","0.75","0.3","0.49","0.72","0.68","0.06326","0.33","0.42857","0.58","0.17143","0.46"
"61","103940","Montana","F","80","Senior","1615169","32","Te'Jon Sawyer","30","30","848.86","0.09081","0.63","0.10727","0.52","0.17708","0.29","0.67857","0.37","0.19435","0.64","0.63797","0.86","0.6732","0.92","0.35632","0.74","0.71739","0.67","0.03284","0.06","0.19167","0.11","0.3625","0.67"
"16","103937","Monmouth","F","81","Freshman","2567136","15","Stefanos Spartalis","29","31","736.52","0.08701","0.6","0.07767","0.28","0.13755","0.57","0.61224","0.31","0.25169","0.91","0.5306","0.29","0.468","0.16","0.2","0.23","0.86458","0.96","0.07903","0.5","0.36226","0.44","0.0566","0.31"
"16","103937","Monmouth","F","83","Senior","1912976","0","Dok Muordar","3","32","401.76","0.01975","0.03","0.02978","0.02","0.09975","0.86","0.30769","0.07","0.16922","0.46","0.57118","0.53","0.53191","0.39","","","0.64151","0.43","0.08436","0.56","0.56383","0.79","0","0.16"
"88","103930","Missouri St.","F","76","Senior","2313695","23","Michael Osei-Bonsu","28","28","803.13","0.20086","0.98","0.12439","0.65","0.16203","0.39","0.87671","0.54","0.29252","0.98","0.58278","0.59","0.57576","0.61","","","0.53552","0.2","0.11962","0.85","0.61616","0.84","0","0.16"
"88","103930","Missouri St.","F","81","Sophomore","2304016","10","Darrion Sutton","0","31","408.23","0.11118","0.75","0.14678","0.78","0.14858","0.48","1.15789","0.74","0.16437","0.42","0.54178","0.36","0.52941","0.38","0.33333","0.65","0.59259","0.3","0.12692","0.89","0.27835","0.27","0.12371","0.4"
"88","103930","Missouri St.","F","80","Senior","1732468","11","Keith Palek III","31","31","1029.75","0.23191","0.99","0.14963","0.79","0.14245","0.53","1.23529","0.78","0.30406","0.99","0.51397","0.22","0.49275","0.23","0.23944","0.3","0.71362","0.66","0.05146","0.21","0.50957","0.72","0.33971","0.64"
"89","103928","Missouri","F","82","Junior","2113364","11","Trent Pierce","12","20","568.16","0.07966","0.52","0.11081","0.56","0.08127","0.94","1.53333","0.89","0.167","0.44","0.61321","0.75","0.63333","0.84","0.38384","0.83","0.75","0.77","0.04489","0.15","0.15094","0.06","0.62264","0.91"
"89","103928","Missouri","F","81","Senior","1917805","25","Mark Mitchell","33","33","1114.25","0.21184","0.98","0.17551","0.88","0.12343","0.7","1.72464","0.93","0.25339","0.92","0.61735","0.77","0.57099","0.59","0.38776","0.84","0.66917","0.52","0.06288","0.33","0.71314","0.91","0.13137","0.41"
"89","103928","Missouri","F","84","Senior","1912208","15","Shawn Phillips Jr.","31","31","634.22","0.06103","0.35","0.07643","0.27","0.26895","0.04","0.30769","0.07","0.19396","0.64","0.6678","0.94","0.68276","0.94","","","0.52778","0.19","0.10009","0.7","0.49655","0.7","0","0.16"
"39","103927","Mississippi Val.","F","80","Junior","2547317","13","Tyrone Iroghama","5","28","330.75","0.03706","0.13","0.05531","0.12","0.28298","0.03","0.2069","0.03","0.15876","0.38","0.46939","0.1","0.47273","0.18","","","0.40476","0.06","0.10166","0.72","0.76364","0.94","0","0.16"
"39","103927","Mississippi Val.","F","79","Junior","2547308","5","Chance Sutton","1","28","328.5","0.03692","0.12","0.07788","0.28","0.32376","0.01","0.26087","0.05","0.11022","0.09","0.45833","0.08","0.43902","0.1","","","0.5","0.16","0.05668","0.26","0.39024","0.5","0","0.16"
"39","103927","Mississippi Val.","F","81","Senior","2547302","3","Lamont Sams","15","18","488.37","0.11397","0.76","0.12626","0.66","0.16257","0.38","0.88889","0.55","0.17253","0.48","0.5248","0.27","0.52","0.34","0.28","0.41","0.8125","0.91","0.02931","0.05","0.256","0.23","0.4","0.71"
"39","103927","Mississippi Val.","F","80","Senior","2335733","22","Daniel Mayfield","27","27","795.76","0.10985","0.74","0.07549","0.26","0.13208","0.61","0.61818","0.32","0.26592","0.95","0.49945","0.17","0.45283","0.13","0.30508","0.51","0.78824","0.86","0.05949","0.29","0.26235","0.24","0.1821","0.47"
"39","103927","Mississippi Val.","F","82","Junior","2135882","20","Mussa Mzein","15","32","570.07","0.06624","0.4","0.10412","0.5","0.25826","0.05","0.45","0.18","0.13907","0.23","0.47433","0.11","0.45361","0.14","0.33333","0.65","0.55556","0.23","0.04513","0.15","0.26214","0.24","0.05825","0.31"
"89","103926","Mississippi St.","F","81","Sophomore","2506917","11","Sergej Macura","4","28","515.32","0.07526","0.48","0.14086","0.75","0.12831","0.65","1.27778","0.8","0.13205","0.18","0.57236","0.53","0.62353","0.81","0.28571","0.44","0.43243","0.08","0.08124","0.53","0.34906","0.41","0.19811","0.49"
"89","103926","Mississippi St.","F","82","Freshman","2506897","0","Jamarion Davis-Fleming","6","32","644.63","0.0548","0.28","0.15984","0.83","0.14701","0.49","1.29412","0.8","0.08734","0.03","0.60345","0.71","0.68493","0.94","0","0.13","0.33929","0.04","0.09904","0.7","0.75676","0.93","0.01351","0.21"
"89","103926","Mississippi St.","F","81","Senior","1894336","99","Achor Achor","26","32","568.85","0.04263","0.17","0.05891","0.14","0.1565","0.43","0.4","0.14","0.1914","0.62","0.52227","0.25","0.51485","0.32","0.28571","0.44","0.69643","0.6","0.12533","0.88","0.34146","0.4","0.38415","0.69"
"89","103926","Mississippi St.","F","84","Senior","1602449","15","Quincy Ballard","28","32","648.41","0.04903","0.23","0.08407","0.33","0.14277","0.53","0.64286","0.34","0.14726","0.29","0.6157","0.76","0.59184","0.69","","","0.6875","0.57","0.08698","0.59","0.32653","0.36","0","0.16"
"73","103921","Minnesota","F","81","Sophomore","2302973","2","Grayson Grove","12","32","658.6","0.16035","0.93","0.29471","0.99","0.11826","0.75","3.53333","0.99","0.11047","0.09","0.57245","0.53","0.67532","0.93","0.26316","0.37","0.25","0.02","0.05473","0.24","0.375","0.47","0.19792","0.49"
"73","103921","Minnesota","F","80","Junior","2146970","5","Jaylen Crocker-Johnson","24","24","756.97","0.1274","0.83","0.11102","0.56","0.11617","0.77","1.075","0.69","0.25236","0.91","0.52908","0.29","0.5","0.28","0.32308","0.58","0.71795","0.67","0.07266","0.44","0.28889","0.29","0.48148","0.8"
"73","103921","Minnesota","F","79","Junior","2116902","3","Bobby Durkin","25","33","1081.65","0.11512","0.77","0.16869","0.86","0.08649","0.92","2.34615","0.98","0.15815","0.37","0.61362","0.75","0.58491","0.65","0.39216","0.85","0.875","0.97","0.02257","0.02","0.15564","0.07","0.79377","0.98"
"73","103921","Minnesota","F","79","Senior","1917665","10","Cade Tyson","32","32","1174.98","0.13443","0.85","0.11434","0.58","0.09683","0.88","1.33333","0.82","0.25461","0.92","0.66008","0.92","0.57143","0.59","0.41279","0.91","0.8216","0.92","0.05129","0.21","0.55759","0.78","0.45026","0.76"
"59","103917","Milwaukee","F","81","Freshman","2283165","25","Sekou Konneh","3","30","398.31","0.03759","0.13","0.03651","0.04","0.11369","0.78","0.33333","0.09","0.23094","0.84","0.55589","0.43","0.56522","0.56","0.11111","0.15","0.60526","0.33","0.16082","0.98","0.2585","0.23","0.06122","0.32"
"59","103917","Milwaukee","F","80","Senior","1945157","3","Danilo Jovanovich","16","16","491.51","0.14259","0.88","0.16538","0.85","0.09624","0.88","2.05882","0.96","0.17582","0.51","0.61717","0.77","0.57895","0.63","0.53846","0.98","0.70968","0.65","0.06864","0.39","0.21233","0.14","0.08904","0.36"
"59","103917","Milwaukee","F","82","Senior","1931328","22","Faizon Fields","19","20","431.72","0.03293","0.1","0.06075","0.15","0.16171","0.39","0.4","0.14","0.14342","0.26","0.62199","0.79","0.57971","0.63","0.66667","0.99","0.59722","0.31","0.12651","0.88","1","0.99","0.04167","0.29"
"59","103917","Milwaukee","F","78","Junior","1911366","11","Chandler Jackson","9","24","549.77","0.07355","0.47","0.09333","0.41","0.12633","0.67","0.81481","0.49","0.19447","0.64","0.624","0.8","0.64045","0.86","0.32857","0.6","0.79365","0.87","0.04616","0.16","0.39623","0.51","0.44025","0.75"
"88","103908","Middle Tenn.","F","83","Freshman","2491713","3","Luka Jovanovic","0","28","387.7","0.05139","0.26","0.16487","0.85","0.21536","0.12","0.91667","0.58","0.07537","0.01","0.67506","0.95","0.68421","0.94","","","0.53846","0.2","0.09958","0.7","0.34211","0.4","0","0.16"
"88","103908","Middle Tenn.","F","83","Junior","2110423","13","Chris Loofe","29","29","739.63","0.0541","0.27","0.08265","0.32","0.22739","0.1","0.39623","0.13","0.16503","0.43","0.5719","0.53","0.59633","0.7","0.22857","0.28","0.63415","0.41","0.09176","0.63","0.56944","0.8","0.24306","0.54"
"88","103908","Middle Tenn.","F","80","Sophomore","2110420","10","Torey Alston","29","29","877.86","0.09918","0.68","0.09701","0.44","0.1546","0.44","0.69492","0.38","0.22767","0.83","0.59671","0.67","0.58407","0.65","0.11765","0.16","0.63536","0.41","0.07864","0.5","0.74486","0.93","0.06996","0.34"
"88","103908","Middle Tenn.","F","80","Senior","1895650","22","Kamari Lands","29","29","862.5","0.15093","0.9","0.13282","0.7","0.09881","0.87","1.55","0.89","0.24579","0.89","0.52906","0.29","0.48966","0.22","0.31461","0.55","0.8","0.89","0.02442","0.03","0.29412","0.29","0.55108","0.86"
"73","103903","Michigan St.","F","81","Freshman","2539349","3","Cameron Ward","0","34","520.54","0.03514","0.11","0.05393","0.11","0.1653","0.36","0.34483","0.1","0.17104","0.47","0.58743","0.62","0.59836","0.71","0","0.13","0.5098","0.17","0.10528","0.75","0.41129","0.54","0.01613","0.22"
"73","103903","Michigan St.","F","80","Freshman","2539344","6","Jordan Scott","13","35","728.79","0.09507","0.66","0.15973","0.83","0.14837","0.49","1.28125","0.8","0.15061","0.32","0.55525","0.43","0.47619","0.19","0.37","0.79","0.70213","0.63","0.07907","0.5","0.28834","0.28","0.6135","0.9"
"73","103903","Michigan St.","F","78","Junior","2119938","55","Coen Carr","35","35","1023.68","0.07892","0.52","0.09494","0.42","0.1171","0.76","0.89583","0.56","0.20379","0.7","0.58165","0.58","0.6009","0.73","0.27632","0.4","0.62937","0.39","0.06468","0.35","0.47826","0.67","0.25418","0.55"
"73","103903","Michigan St.","F","83","Senior","1930365","15","Carson Cooper","35","35","934.44","0.10122","0.69","0.12742","0.66","0.15462","0.44","0.94444","0.6","0.19021","0.61","0.65549","0.91","0.5885","0.67","0.4","0.88","0.78767","0.86","0.08791","0.6","0.63203","0.85","0.02165","0.24"
"73","103903","Michigan St.","F","81","Senior","1930360","0","Jaxon Kohler","35","35","970.31","0.09011","0.62","0.10048","0.47","0.11915","0.74","0.9375","0.59","0.21129","0.74","0.61866","0.78","0.59218","0.69","0.38926","0.85","0.86885","0.97","0.12762","0.89","0.18598","0.1","0.45427","0.77"
"73","103902","Michigan","F","81","Sophomore","2321443","21","Morez Johnson Jr.","40","40","1004.45","0.08434","0.58","0.09945","0.46","0.12194","0.71","0.90566","0.57","0.21183","0.75","0.68658","0.96","0.65827","0.9","0.34286","0.68","0.78205","0.85","0.12804","0.89","0.4984","0.71","0.11182","0.39"
"73","103902","Michigan","F","87","Junior","2106223","15","Aday Mara","39","40","936.27","0.18973","0.97","0.1801","0.9","0.17889","0.28","1.22785","0.77","0.2309","0.84","0.6674","0.94","0.68041","0.94","0.3","0.49","0.56429","0.24","0.10439","0.74","0.46512","0.64","0.03322","0.27"
"73","103902","Michigan","F","81","Senior","2098119","23","Yaxel Lendeborg","39","40","1205.69","0.17986","0.96","0.20424","0.94","0.08357","0.93","3.07143","0.99","0.20407","0.7","0.65458","0.91","0.63942","0.86","0.37222","0.79","0.82424","0.92","0.08","0.51","0.42526","0.57","0.46392","0.78"
"73","103902","Michigan","F","80","Senior","1691140","42","Will Tschetter","1","40","546.19","0.06675","0.41","0.15574","0.81","0.08855","0.91","2.08333","0.96","0.12146","0.13","0.57085","0.52","0.48","0.2","0.34524","0.69","0.90909","0.98","0.04474","0.15","0.30275","0.31","0.77064","0.97"
"2","103900","Miami (OH)","F","80","Sophomore","2320433","22","Brant Byers","30","31","990.44","0.03058","0.09","0.0455","0.07","0.08209","0.94","0.58065","0.29","0.19543","0.65","0.64051","0.86","0.57895","0.63","0.38415","0.83","0.78846","0.86","0.03318","0.06","0.56115","0.78","0.58993","0.89"
"2","103900","Miami (OH)","F","78","Junior","2137339","0","Eian Elmer","31","31","970","0.05935","0.33","0.08946","0.38","0.11559","0.77","0.85","0.52","0.18285","0.56","0.64869","0.89","0.58095","0.64","0.42857","0.93","0.74725","0.75","0.03909","0.1","0.34211","0.4","0.60526","0.9"
"2","103900","Miami (OH)","F","80","Junior","2091389","11","Almar Atlason","0","31","587.68","0.08137","0.54","0.09159","0.4","0.08588","0.92","1.17391","0.75","0.23357","0.85","0.60049","0.7","0.64179","0.86","0.34694","0.7","0.78571","0.86","0.02366","0.03","0.3271","0.36","0.68692","0.93"
"2","103900","Miami (OH)","F","81","Senior","1890511","13","Antwone Woolfolk","31","31","733.93","0.11582","0.77","0.14092","0.75","0.17102","0.33","0.95918","0.61","0.2001","0.68","0.65053","0.9","0.69277","0.95","0.31429","0.55","0.55422","0.22","0.07232","0.43","0.41294","0.54","0.17413","0.46"
"53","103899","Miami (FL)","F","80","Freshman","2507187","88","Timotej Malovec","2","33","491.58","0.08956","0.62","0.16001","0.83","0.13137","0.62","1.45","0.86","0.15272","0.33","0.52194","0.25","0.5","0.28","0.33333","0.65","0.71429","0.66","0.00969","0","0.17073","0.08","0.90244","0.99"
"53","103899","Miami (FL)","F","78","Freshman","2507067","7","Shelton Henderson","35","35","1093.18","0.11851","0.79","0.13665","0.72","0.13475","0.59","1.1746","0.75","0.21151","0.74","0.59827","0.68","0.62324","0.81","0.2549","0.35","0.57595","0.27","0.07023","0.41","0.47164","0.65","0.15224","0.44"
"53","103899","Miami (FL)","F","83","Junior","1933766","8","Ernest Udeh Jr.","33","33","931.4","0.03025","0.08","0.09144","0.4","0.11183","0.79","0.9","0.56","0.09524","0.05","0.6927","0.97","0.72727","0.98","","","0.51163","0.17","0.1307","0.91","0.71074","0.91","0","0.16"
"53","103899","Miami (FL)","F","81","Junior","1916393","5","Malik Reneau","35","35","1015.14","0.13839","0.87","0.10293","0.49","0.15776","0.42","0.72727","0.41","0.30572","0.99","0.6263","0.81","0.58011","0.63","0.34667","0.7","0.78846","0.86","0.10163","0.72","0.47597","0.66","0.17162","0.46"
"19","103896","Merrimack","F","80","Junior","2152581","23","KC Ugwuakazi","0","32","603.55","0.07594","0.49","0.10996","0.55","0.1359","0.58","0.90909","0.57","0.15032","0.31","0.58971","0.63","0.58621","0.66","0","0.13","0.55769","0.23","0.14685","0.96","0.44444","0.61","0.00855","0.19"
"19","103896","Merrimack","F","79","Junior","2140414","20","Todd Brogna","34","34","992.77","0.17332","0.95","0.2511","0.98","0.20445","0.16","1.64","0.91","0.13848","0.23","0.53186","0.3","0.49057","0.22","0.35115","0.72","0.70833","0.64","0.04737","0.17","0.13043","0.04","0.71196","0.94"
"3","103895","Mercyhurst","F","80","Sophomore","2287902","5","Mykolaus Ivanauskas","29","30","592.1","0.04538","0.19","0.05511","0.12","0.14806","0.49","0.39394","0.13","0.20655","0.72","0.55819","0.45","0.60667","0.75","0.17857","0.2","0.55556","0.23","0.09338","0.64","0.15169","0.06","0.1573","0.44"
"3","103895","Mercyhurst","F","77","Sophomore","2287899","12","Qadir Martin","31","32","1023.86","0.07054","0.44","0.08855","0.37","0.08572","0.92","1.13333","0.72","0.18816","0.6","0.60625","0.72","0.61278","0.78","0.23529","0.29","0.59524","0.31","0.08271","0.54","0.29682","0.3","0.06007","0.32"
"3","103895","Mercyhurst","F","77","Junior","2172460","3","Cameron Johnson","4","31","368.53","0.06524","0.39","0.09887","0.46","0.15192","0.46","0.72222","0.41","0.17795","0.53","0.43284","0.05","0.36765","0.03","0.32","0.57","0.76471","0.8","0.06804","0.38","0.1828","0.09","0.26882","0.57"
"38","103892","Mercer","F","82","Junior","1908246","26","Armani Mighty","29","29","941.38","0.05868","0.32","0.07568","0.26","0.13552","0.59","0.60417","0.3","0.18789","0.6","0.62867","0.82","0.63445","0.84","","","0.53548","0.2","0.14283","0.95","0.65126","0.87","0","0.16"
"38","103892","Mercer","F","80","Senior","1604003","2","Connor Serven","4","26","552.89","0.08113","0.54","0.13575","0.72","0.15079","0.47","1.04167","0.67","0.14429","0.27","0.59911","0.69","0.6","0.72","0.30435","0.51","0.69231","0.59","0.0674","0.37","0.33051","0.37","0.19492","0.48"
"17","103891","Memphis","F","85","Junior","2113942","11","Aaron Bradshaw","22","29","549.08","0.06086","0.35","0.06136","0.16","0.1716","0.32","0.38095","0.12","0.21248","0.75","0.61637","0.77","0.57447","0.61","0.33333","0.65","0.77215","0.82","0.13293","0.91","0.47024","0.65","0.16071","0.45"
"17","103891","Memphis","F","80","Junior","2096192","3","Ashton Hardaway","9","25","487.94","0.13783","0.87","0.17703","0.89","0.18523","0.24","1.16129","0.74","0.16444","0.42","0.50953","0.21","0.45902","0.15","0.34328","0.68","0.73684","0.73","0.03318","0.06","0.14844","0.06","0.52344","0.83"
"72","103882","McNeese","F","82","Sophomore","2564512","15","Peitok Machar","6","32","393.61","0.0091","0.01","0.02278","0.01","0.09324","0.89","0.25","0.04","0.11231","0.09","0.67481","0.95","0.70175","0.96","0","0.13","0.55556","0.23","0.14025","0.94","0.77586","0.94","0.01724","0.22"
"72","103882","McNeese","F","79","Sophomore","2126320","10","Jacolb Fredson-Cole","13","32","600.07","0.10521","0.71","0.15356","0.8","0.13606","0.58","1.33333","0.82","0.17039","0.47","0.493","0.15","0.48077","0.2","0.11765","0.16","0.75","0.77","0.07283","0.44","0.55072","0.77","0.24638","0.54"
"72","103882","McNeese","F","82","Senior","1717515","7","Jerrell Colbert","24","32","633.23","0.04519","0.19","0.07894","0.29","0.18213","0.26","0.47059","0.2","0.1519","0.33","0.55665","0.44","0.53846","0.42","0.25","0.34","0.56944","0.26","0.11624","0.83","0.59504","0.82","0.03306","0.27"
"2","103876","Massachusetts","F","78","Freshman","2472226","2","Dwayne Wimbley, Jr.","2","32","445.98","0.05631","0.3","0.11264","0.57","0.23009","0.09","0.55172","0.27","0.13795","0.22","0.35567","0.01","0.38889","0.04","0.16667","0.18","0.5625","0.24","0.05449","0.24","0.17778","0.09","0.4","0.71"
"2","103876","Massachusetts","F","80","Senior","1917754","1","Daniel Hankins-Sanford","29","29","838.08","0.08175","0.55","0.09608","0.43","0.10908","0.81","0.97436","0.62","0.20739","0.72","0.51648","0.23","0.50901","0.3","0.2449","0.3","0.62037","0.37","0.08553","0.57","0.39852","0.51","0.18081","0.47"
"2","103876","Massachusetts","F","81","Senior","1694298","3","Leonardo Bettiol","32","32","930.87","0.15438","0.91","0.11261","0.57","0.16608","0.35","0.76404","0.44","0.28101","0.97","0.64668","0.89","0.6029","0.74","0.5","0.97","0.70044","0.62","0.1007","0.71","0.65418","0.87","0.00576","0.18"
"73","103871","Maryland","F","79","Senior","1895646","9","Solomon Washington","22","25","798.04","0.06697","0.41","0.08066","0.3","0.16143","0.39","0.54348","0.26","0.1865","0.59","0.51464","0.22","0.48701","0.21","0.24324","0.3","0.63303","0.4","0.11019","0.79","0.57068","0.8","0.19372","0.48"
"73","103871","Maryland","F","80","Senior","1890322","13","Elijah Saunders","32","33","1009.34","0.06486","0.39","0.097","0.44","0.12128","0.72","0.88571","0.55","0.14636","0.28","0.58754","0.62","0.48421","0.21","0.41135","0.91","0.8","0.89","0.05741","0.26","0.16949","0.08","0.59746","0.89"
"73","103871","Maryland","F","81","Junior","1889835","45","Collin Metcalf","13","31","416.45","0.04003","0.15","0.14124","0.75","0.2924","0.02","0.5625","0.27","0.06738","0.01","0.52972","0.29","0.5625","0.54","0","0.13","0.38462","0.06","0.10793","0.77","0.39394","0.5","0.0303","0.26"
"62","103865","Marshall","F","82","Sophomore","2322324","11","Erich Harding","12","31","440.08","0.05566","0.29","0.11121","0.56","0.18352","0.25","0.68182","0.37","0.13449","0.2","0.59755","0.68","0.63014","0.83","0","0.13","0.48077","0.12","0.11177","0.8","0.69333","0.9","0.02667","0.25"
"62","103865","Marshall","F","88","Senior","2175370","13","Matt Van Komen","19","21","446.09","0.04883","0.23","0.07641","0.27","0.24821","0.06","0.33333","0.09","0.15962","0.38","0.75229","0.99","0.72527","0.97","","","0.78049","0.84","0.14269","0.95","0.45055","0.62","0","0.16"
"62","103865","Marshall","F","81","Senior","1726469","2","Wyatt Fricks","30","31","911.54","0.08483","0.58","0.08861","0.37","0.08993","0.91","1.08108","0.69","0.22284","0.8","0.6437","0.87","0.70588","0.96","0.34965","0.71","0.67327","0.53","0.05773","0.27","0.30606","0.32","0.43333","0.74"
"29","103863","Marquette","F","80","Sophomore","2302587","13","Royce Parham","20","31","892.95","0.06532","0.39","0.0743","0.25","0.11624","0.76","0.69048","0.37","0.20114","0.68","0.60601","0.72","0.63372","0.84","0.33333","0.65","0.65049","0.45","0.07021","0.41","0.37591","0.47","0.37226","0.68"
"29","103863","Marquette","F","79","Sophomore","2302586","9","Damarius Owens","1","30","471.94","0.08341","0.57","0.12274","0.64","0.13355","0.6","1.04762","0.68","0.1662","0.44","0.52496","0.27","0.54386","0.45","0.27119","0.38","0.71739","0.67","0.05566","0.25","0.39655","0.51","0.50862","0.82"
"29","103863","Marquette","F","81","Sophomore","2128695","18","Caedin Hamilton","17","32","413.6","0.0832","0.57","0.14124","0.75","0.21382","0.13","0.76923","0.45","0.14646","0.28","0.4864","0.13","0.43421","0.09","0","0.13","0.675","0.54","0.09956","0.7","0.51282","0.72","0.02564","0.25"
"29","103863","Marquette","F","83","Senior","1908383","12","Ben Gold","26","31","843.52","0.06172","0.36","0.09981","0.46","0.07646","0.95","1.45","0.86","0.15444","0.35","0.51531","0.23","0.6625","0.91","0.26429","0.37","0.65306","0.46","0.06402","0.34","0.22273","0.16","0.63636","0.91"
"19","103862","Marist","F","80","Freshman","2536892","5","Myles Parker","0","30","436.33","0.08814","0.61","0.12713","0.66","0.11652","0.76","1.25","0.79","0.16657","0.44","0.61418","0.75","0.58824","0.67","0.38667","0.84","0.78571","0.86","0.04303","0.13","0.25688","0.23","0.68807","0.94"
"19","103862","Marist","F","78","Sophomore","2304233","15","Parby Kabamba","12","30","505.5","0.11038","0.74","0.1324","0.7","0.09265","0.9","1.64706","0.91","0.19211","0.63","0.5045","0.19","0.47674","0.19","0.34247","0.68","0.64706","0.44","0.04874","0.19","0.10692","0.03","0.45912","0.77"
"19","103862","Marist","F","82","Sophomore","2119117","1","Jason Schofield","18","25","418.78","0.15404","0.91","0.12357","0.64","0.10574","0.83","1.33333","0.82","0.25283","0.91","0.56588","0.49","0.54375","0.45","","","0.675","0.54","0.1281","0.89","0.25","0.21","0","0.16"
"19","103862","Marist","F","79","Senior","1917761","11","Jaden Daughtry","27","29","632.82","0.13606","0.86","0.18116","0.9","0.19719","0.19","1.12195","0.71","0.17311","0.49","0.44338","0.06","0.5","0.28","0.17391","0.19","0.51163","0.17","0.0751","0.46","0.29054","0.29","0.31081","0.62"
"19","103855","Manhattan","F","78","Junior","2547144","1","Anthony Isaac","3","31","749.79","0.07613","0.49","0.08133","0.31","0.11803","0.75","0.75","0.43","0.20968","0.73","0.54647","0.38","0.50495","0.29","0.08333","0.14","0.696","0.6","0.15244","0.97","0.58411","0.81","0.05607","0.31"
"19","103855","Manhattan","F","82","Sophomore","2351187","21","Marko Ljubicic","30","31","617.53","0.05771","0.31","0.08429","0.33","0.1125","0.79","0.81818","0.5","0.16324","0.41","0.49539","0.16","0.5493","0.47","0.28261","0.42","0.66667","0.52","0.07621","0.48","0.14724","0.06","0.56442","0.87"
"19","103855","Manhattan","F","79","Sophomore","2351183","3","Fraser Roxburgh","30","31","957.12","0.07775","0.51","0.08669","0.35","0.13289","0.61","0.71429","0.4","0.19858","0.67","0.52862","0.28","0.53757","0.42","0.31538","0.55","0.76316","0.8","0.03746","0.09","0.12541","0.04","0.42904","0.74"
"18","103850","Maine","F","79","Freshman","2549984","11","Ace Flagg","11","31","756.63","0.12706","0.83","0.15192","0.8","0.20413","0.16","0.87755","0.54","0.18089","0.55","0.54712","0.38","0.48544","0.21","0.35593","0.73","0.69697","0.6","0.02318","0.02","0.40741","0.53","0.3642","0.67"
"18","103850","Maine","F","81","Senior","2549981","1","TJ Biel","29","29","954.63","0.09901","0.68","0.09633","0.44","0.08416","0.93","1.26667","0.79","0.21267","0.75","0.53292","0.31","0.51323","0.32","0.33333","0.65","0.68657","0.57","0.03932","0.1","0.22559","0.16","0.36364","0.67"
"18","103850","Maine","F","82","Sophomore","1924190","25","Keelan Steele","22","23","472.25","0.11273","0.76","0.09264","0.41","0.21952","0.11","0.46512","0.19","0.23627","0.86","0.6017","0.71","0.59829","0.71","0","0.13","0.57143","0.26","0.0659","0.36","0.64706","0.86","0.01681","0.22"
"30","103835","LMU (CA)","F","82","Freshman","2474098","6","Joshua Dalton","0","28","348.19","0.07294","0.46","0.13218","0.7","0.11967","0.73","1.27273","0.8","0.13827","0.22","0.58096","0.58","0.6","0.72","0.35417","0.73","0.72222","0.69","0.05578","0.25","0.24658","0.2","0.65753","0.92"
"30","103835","LMU (CA)","F","80","Sophomore","2328171","1","Jalen Shelley","24","24","764.67","0.16457","0.94","0.14737","0.78","0.15611","0.43","1.10714","0.71","0.24216","0.88","0.55005","0.4","0.54167","0.44","0.28235","0.42","0.69912","0.61","0.03827","0.09","0.44664","0.61","0.33597","0.64"
"30","103835","LMU (CA)","F","78","Junior","2099457","16","Aaron McBride","23","30","816.26","0.06392","0.38","0.11438","0.58","0.17066","0.33","0.75676","0.44","0.13843","0.22","0.60345","0.71","0.59677","0.71","0.33333","0.65","0.73333","0.72","0.10341","0.73","0.28125","0.27","0.225","0.52"
"30","103835","LMU (CA)","F","82","Senior","1932412","35","Rokas Jocius","15","31","388.18","0.04813","0.22","0.08687","0.36","0.19977","0.17","0.47619","0.2","0.1413","0.24","0.58859","0.63","0.56897","0.58","0.4375","0.94","0.52174","0.18","0.10777","0.77","0.31081","0.33","0.21622","0.51"
"30","103835","LMU (CA)","F","85","Senior","1340243","22","Rick Issanza","16","29","475.86","0.02993","0.08","0.08881","0.37","0.23148","0.09","0.42105","0.16","0.09023","0.03","0.59429","0.66","0.66667","0.91","0","0.13","0.34375","0.04","0.09536","0.66","0.65306","0.87","0.02041","0.23"
"55","103834","Loyola Maryland","F","81","Freshman","2492977","18","Emmett Adair","15","26","667.02","0.08804","0.61","0.05962","0.14","0.0951","0.89","0.66667","0.36","0.29101","0.98","0.56042","0.46","0.57923","0.63","0.31159","0.54","0.87755","0.97","0.09922","0.7","0.15265","0.06","0.42991","0.74"
"55","103834","Loyola Maryland","F","79","Sophomore","2303174","22","Sam Springer","29","30","499.02","0.06223","0.36","0.10286","0.49","0.11465","0.78","1","0.66","0.15311","0.34","0.49886","0.17","0.46","0.15","0.30769","0.52","0.67568","0.54","0.0493","0.19","0.32174","0.35","0.56522","0.87"
